model,profile_name,rank,onet_soc_code,soc_code,occupation_title,interest_score,skill_score,education_score,job_zone_score,labor_market_score,why
knn_cosine,Skilled Trades,3,51-4121.00,51-4121,"Welders, Cutters, Solderers, and Brazers",0.9671950179809234,0.43584481619219473,1.0,1.0,0.6423897894210809,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
knn_cosine,Skilled Trades,4,49-9051.00,49-9051,Electrical Power-Line Installers and Repairers,0.9800713136571956,0.45954897551813606,1.0,1.0,0.7093257207764847,"Strongest fit: Interests (Realistic interest, 0.98); Education fit (1.00)."
knn_cosine,Skilled Trades,5,49-9052.00,49-9052,Telecommunications Line Installers and Repairers,0.989039419061863,0.4405738384559768,1.0,1.0,0.6070796391679014,"Strongest fit: Interests (Realistic interest, 0.99); Education fit (1.00)."
knn_euclidean,Skilled Trades,1,47-2073.00,47-2073,Operating Engineers and Other Construction Equipment Operators,0.9647258566259939,0.5103815785407981,1.0,1.0,0.6901898349919283,"Strongest fit: Interests (Realistic interest, 0.96); Skills (Operation and control, 0.51)."
knn_euclidean,Skilled Trades,2,51-4121.00,51-4121,"Welders, Cutters, Solderers, and Brazers",0.9671950179809234,0.43584481619219473,1.0,1.0,0.6423897894210809,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
knn_euclidean,Skilled Trades,3,53-3032.00,53-3032,Heavy and Tractor-Trailer Truck Drivers,0.9692355130998175,0.4818520822512522,1.0,1.0,0.7256441477985459,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
knn_euclidean,Skilled Trades,4,49-9051.00,49-9051,Electrical Power-Line Installers and Repairers,0.9800713136571956,0.45954897551813606,1.0,1.0,0.7093257207764847,"Strongest fit: Interests (Realistic interest, 0.98); Education fit (1.00)."
knn_euclidean,Skilled Trades,5,49-9052.00,49-9052,Telecommunications Line Installers and Repairers,0.989039419061863,0.4405738384559768,1.0,1.0,0.6070796391679014,"Strongest fit: Interests (Realistic interest, 0.99); Education fit (1.00)."
knn_manhattan,Skilled Trades,1,53-7081.00,53-7081,Refuse and Recyclable Material Collectors,0.9657187381274269,0.4532037402264919,1.0,1.0,0.5204916426839197,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
knn_manhattan,Skilled Trades,2,35-9021.00,35-9021,Dishwashers,0.9603819481468965,0.4278896278973067,1.0,1.0,0.5083007153462005,"Strongest fit: Interests (Realistic interest, 0.96); Education fit (1.00)."
knn_manhattan,Skilled Trades,3,51-3023.00,51-3023,Slaughterers and Meat Packers,0.9916063004972306,0.3551585525332278,1.0,1.0,0.35877802401515935,"Strongest fit: Interests (Realistic interest, 0.99); Education fit (1.00)."
knn_manhattan,Skilled Trades,4,53-7061.00,53-7061,Cleaners of Vehicles and Equipment,0.9381318539813849,0.49937101135923057,1.0,1.0,0.496799155923412,"Strongest fit: Interests (Realistic interest, 0.94); Education fit (1.00)."
knn_manhattan,Skilled Trades,5,51-4121.00,51-4121,"Welders, Cutters, Solderers, and Brazers",0.9671950179809234,0.43584481619219473,1.0,1.0,0.6423897894210809,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
knn_minkowski,Skilled Trades,1,49-9051.00,49-9051,Electrical Power-Line Installers and Repairers,0.9800713136571956,0.45954897551813606,1.0,1.0,0.7093257207764847,"Strongest fit: Interests (Realistic interest, 0.98); Education fit (1.00)."
knn_minkowski,Skilled Trades,2,49-9052.00,49-9052,Telecommunications Line Installers and Repairers,0.989039419061863,0.4405738384559768,1.0,1.0,0.6070796391679014,"Strongest fit: Interests (Realistic interest, 0.99); Education fit (1.00)."
knn_minkowski,Skilled Trades,3,47-2073.00,47-2073,Operating Engineers and Other Construction Equipment Operators,0.9647258566259939,0.5103815785407981,1.0,1.0,0.6901898349919283,"Strongest fit: Interests (Realistic interest, 0.96); Skills (Operation and control, 0.51)."
knn_minkowski,Skilled Trades,4,53-3032.00,53-3032,Heavy and Tractor-Trailer Truck Drivers,0.9692355130998175,0.4818520822512522,1.0,1.0,0.7256441477985459,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
knn_minkowski,Skilled Trades,5,51-4121.00,51-4121,"Welders, Cutters, Solderers, and Brazers",0.9671950179809234,0.43584481619219473,1.0,1.0,0.6423897894210809,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
weighted,Skilled Trades,1,47-2073.00,47-2073,Operating Engineers and Other Construction Equipment Operators,0.9647258566259939,0.5103815785407981,1.0,1.0,0.6901898349919283,"Strongest fit: Interests (Realistic interest, 0.96); Skills (Operation and control, 0.51)."
weighted,Skilled Trades,2,53-3032.00,53-3032,Heavy and Tractor-Trailer Truck Drivers,0.9692355130998175,0.4818520822512522,1.0,1.0,0.7256441477985459,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
weighted,Skilled Trades,3,49-9051.00,49-9051,Electrical Power-Line Installers and Repairers,0.9800713136571956,0.45954897551813606,1.0,1.0,0.7093257207764847,"Strongest fit: Interests (Realistic interest, 0.98); Education fit (1.00)."
weighted,Skilled Trades,4,49-9052.00,49-9052,Telecommunications Line Installers and Repairers,0.989039419061863,0.4405738384559768,1.0,1.0,0.6070796391679014,"Strongest fit: Interests (Realistic interest, 0.99); Education fit (1.00)."
weighted,Skilled Trades,5,51-4121.00,51-4121,"Welders, Cutters, Solderers, and Brazers",0.9671950179809234,0.43584481619219473,1.0,1.0,0.6423897894210809,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
cosine,Social Services,1,21-1012.00,21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.9930747361294888,0.5265267169343021,0.0,0.0,0.747122847850385,"Strongest fit: Interests (Social interest, 0.99); Skills (Active listening, 0.53)."
cosine,Social Services,2,29-1141.04,29-1141,Clinical Nurse Specialists,0.9712230940065998,0.46211270922684744,0.0,0.0,0.9276981601029511,"Strongest fit: Interests (Social interest, 0.97); Labor-market opportunity (76% wage percentile)."
cosine,Social Services,3,25-9031.00,25-9031,Instructional Coordinators,0.9823617947062596,0.4831218710992147,0.0,0.0,0.7437541711942071,"Strongest fit: Interests (Social interest, 0.98); Skills (Instructing, 0.48)."
cosine,Social Services,4,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.9482298967087553,0.4909816087585067,1.0,1.0,0.8445927328389373,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
cosine,Social Services,5,25-1011.00,25-1011,"Business Teachers, Postsecondary",0.9800277550120994,0.4619577332376378,0.0,0.0,0.6460208750971076,"Strongest fit: Interests (Social interest, 0.98); Skills (Instructing, 0.46)."
knn_cosine,Social Services,1,21-1012.00,21-1012,"Educational, Guidance, and Career Counselors and Advisors",0.9930747361294888,0.5265267169343021,0.0,0.0,0.747122847850385,"Strongest fit: Interests (Social interest, 0.99); Skills (Active listening, 0.53)."
knn_cosine,Social Services,2,29-1141.04,29-1141,Clinical Nurse Specialists,0.9712230940065998,0.46211270922684744,0.0,0.0,0.9276981601029511,"Strongest fit: Interests (Social interest, 0.97); Labor-market opportunity (76% wage percentile)."
knn_cosine,Social Services,3,25-9031.00,25-9031,Instructional Coordinators,0.9823617947062596,0.4831218710992147,0.0,0.0,0.7437541711942071,"Strongest fit: Interests (Social interest, 0.98); Skills (Instructing, 0.48)."
knn_cosine,Social Services,4,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.9482298967087553,0.4909816087585067,1.0,1.0,0.8445927328389373,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
knn_cosine,Social Services,5,25-1011.00,25-1011,"Business Teachers, Postsecondary",0.9800277550120994,0.4619577332376378,0.0,0.0,0.6460208750971076,"Strongest fit: Interests (Social interest, 0.98); Skills (Instructing, 0.46)."
knn_euclidean,Social Services,1,25-3021.00,25-3021,Self-Enrichment Teachers,0.9400431040571585,0.5147747373840856,1.0,1.0,0.6610849116748655,"Strongest fit: Interests (Social interest, 0.94); Skills (Active listening, 0.51)."
knn_euclidean,Social Services,2,21-1093.00,21-1093,Social and Human Service Assistants,0.9818460025472675,0.5061255194978527,1.0,1.0,0.692861247965328,"Strongest fit: Interests (Social interest, 0.98); Skills (Active listening, 0.51)."
knn_euclidean,Social Services,3,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.9482298967087553,0.4909816087585067,1.0,1.0,0.8445927328389373,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
knn_euclidean,Social Services,4,25-3031.00,25-3031,"Substitute Teachers, Short-Term",0.9459835687341953,0.5361361637546738,1.0,1.0,0.6871167399469944,"Strongest fit: Interests (Social interest, 0.95); Skills (Active listening, 0.54)."
knn_euclidean,Social Services,5,25-2021.00,25-2021,"Elementary School Teachers, Except Special Education",0.9448193587617854,0.5213028799671859,1.0,1.0,0.8343769223257552,"Strongest fit: Interests (Social interest, 0.94); Skills (Instructing, 0.52)."
knn_manhattan,Social Services,1,25-3031.00,25-3031,"Substitute Teachers, Short-Term",0.9459835687341953,0.5361361637546738,1.0,1.0,0.6871167399469944,"Strongest fit: Interests (Social interest, 0.95); Skills (Active listening, 0.54)."
knn_manhattan,Social Services,2,21-1015.00,21-1015,Rehabilitation Counselors,0.9907117105681569,0.5154247680313914,1.0,1.0,0.5017294323195167,"Strongest fit: Interests (Social interest, 0.99); Skills (Active listening, 0.52)."
knn_manhattan,Social Services,3,23-2011.00,23-2011,Paralegals and Legal Assistants,0.8477695038596419,0.45765014869198506,1.0,1.0,0.7536356641847349,"Strongest fit: Interests (Conventional interest, 0.85); Education fit (1.00)."
knn_manhattan,Social Services,4,21-1093.00,21-1093,Social and Human Service Assistants,0.9818460025472675,0.5061255194978527,1.0,1.0,0.692861247965328,"Strongest fit: Interests (Social interest, 0.98); Skills (Active listening, 0.51)."
knn_manhattan,Social Services,5,25-3011.00,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",0.9515117951388256,0.5294457175972732,1.0,1.0,0.441567516900917,"Strongest fit: Interests (Social interest, 0.95); Skills (Instructing, 0.53)."
knn_minkowski,Social Services,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.9482298967087553,0.4909816087585067,1.0,1.0,0.8445927328389373,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
knn_minkowski,Social Services,2,25-3021.00,25-3021,Self-Enrichment Teachers,0.9400431040571585,0.5147747373840856,1.0,1.0,0.6610849116748655,"Strongest fit: Interests (Social interest, 0.94); Skills (Active listening, 0.51)."
knn_minkowski,Social Services,3,25-2021.00,25-2021,"Elementary School Teachers, Except Special Education",0.9448193587617854,0.5213028799671859,1.0,1.0,0.8343769223257552,"Strongest fit: Interests (Social interest, 0.94); Skills (Instructing, 0.52)."
knn_minkowski,Social Services,4,25-2012.00,25-2012,"Kindergarten Teachers, Except Special Education",0.9360614422864888,0.5377778452785701,1.0,1.0,0.5973949356648689,"Strongest fit: Interests (Social interest, 0.94); Skills (Instructing, 0.54)."
knn_minkowski,Social Services,5,21-1092.00,21-1092,Probation Officers and Correctional Treatment Specialists,0.9721362643561972,0.4681830599326261,1.0,1.0,0.5812623269867946,"Strongest fit: Interests (Social interest, 0.97); Education fit (1.00)."
weighted,Social Services,1,25-2021.00,25-2021,"Elementary School Teachers, Except Special Education",0.9448193587617854,0.5213028799671859,1.0,1.0,0.8343769223257552,"Strongest fit: Interests (Social interest, 0.94); Skills (Instructing, 0.52)."
weighted,Social Services,2,13-1151.00,13-1151,Training and Development Specialists,0.9765240051768006,0.4982076010236941,1.0,1.0,0.7956589102928124,"Strongest fit: Interests (Social interest, 0.98); Education fit (1.00)."
weighted,Social Services,3,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",0.9482298967087553,0.4909816087585067,1.0,1.0,0.8445927328389373,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
weighted,Social Services,4,21-1021.00,21-1021,"Child, Family, and School Social Workers",0.9838482339140114,0.493910167510922,1.0,1.0,0.738248039344352,"Strongest fit: Interests (Social interest, 0.98); Education fit (1.00)."
weighted,Social Services,5,29-1141.00,29-1141,Registered Nurses,0.8945365224553289,0.48317666059316555,1.0,1.0,0.9276981601029511,"Strongest fit: Interests (Social interest, 0.89); Education fit (1.00)."
